sale.date,sales.rep,rep.sex,rep.region,rep.feedback,wine,type,cost,unit.price,units.sold,income,expenses,year
6/19/2012,Dannette Saltsman,0,Central,7,Merlot,red,2.229,7,38,266,6.32,2012
6/19/2012,Nilda Hypolite,0,Central,6,Pinot Gris,white,3.741,12.04,22,264.88,7.76,2012
6/19/2012,Ben Gerry,1,East,7,Chardonnay,white,3.15,10.5,12,126,6.531,2012
6/19/2012,Clement Arias,1,North,7,Sauvignon Blanc,white,2.697,9.94,19,188.86,6.08,2012
6/19/2012,Shameka Mertes,0,North,8,Cabernet Sauvignon,red,3.624,13.03,5,65.15,5.87,2012
6/20/2012,Karry Noell,0,East,5,Merlot,red,2.229,7.43,17,126.31,5.4495,2012
6/20/2012,Kym Velarde,0,East,7,Chardonnay,white,3.15,10.5,11,115.5,5.6595,2012
6/20/2012,Eura Begay,0,North,7,Chardonnay,white,3.15,11.45,12,137.4,5.58,2012
6/20/2012,Deloras Mcfetridge,0,West,6,Merlot,red,2.229,7.43,23,170.89,5.4366,2012
6/21/2012,Dannette Saltsman,0,Central,6,Cabernet Sauvignon,red,3.624,11.65,22,256.3,7.72,2012
6/21/2012,Tori Hastie,0,South,4,Cabernet Sauvignon,red,3.624,11.96,16,191.36,6.156,2012
6/21/2012,Vicki Kilkenny,0,West,7,Cabernet Sauvignon,red,3.624,12.08,16,193.28,8.2722,2012
6/22/2012,Lolita Wass,0,Central,5,Pinot Gris,white,3.741,12.04,7,84.28,6.29,2012
6/22/2012,Karry Noell,0,East,7,Chardonnay,white,3.15,10.5,19,199.5,6.3735,2012
6/22/2012,Kym Velarde,0,East,5,Pinot Gris,white,3.741,12.47,18,224.46,7.3395,2012
6/22/2012,Kym Velarde,0,East,7,Pinot Gris,white,3.741,12.47,32,399.04,7.497,2012
6/22/2012,Yolando Galicia,0,North,6,Sauvignon Blanc,white,2.697,9.94,16,159.04,6.41,2012
6/22/2012,Mamie Fullington,0,South,7,Pinot Gris,white,3.741,12.35,16,197.6,6.0515,2012
6/23/2012,Karry Noell,0,East,7,Merlot,red,2.229,7.43,14,104.02,4.473,2012
6/23/2012,Karry Noell,0,East,6,Riesling,white,2.097,6.99,18,125.82,3.78,2012
6/23/2012,Mamie Fullington,0,South,6,Cabernet Sauvignon,red,3.624,11.96,18,215.28,5.8805,2012
6/23/2012,Bianca Suchan,0,West,5,Merlot,red,2.229,7.43,17,126.31,5.2224,2012
6/23/2012,Bianca Suchan,0,West,4,Merlot,red,2.229,7.43,10,74.3,4.2228,2012
6/23/2012,Deloras Mcfetridge,0,West,6,Chardonnay,white,3.15,10.5,31,325.5,7.7316,2012
6/25/2012,Dannette Saltsman,0,Central,5,Merlot,red,2.229,7,14,98,3.94,2012
6/26/2012,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,13,96.59,3.801,2012
6/26/2012,Yolando Galicia,0,North,8,Cabernet Sauvignon,red,3.624,13.03,9,117.27,6.51,2012
6/26/2012,Yolando Galicia,0,North,7,Chardonnay,white,3.15,11.45,3,34.35,4.42,2012
6/26/2012,Deloras Mcfetridge,0,West,5,Chardonnay,white,3.15,10.5,19,199.5,6.1812,2012
6/26/2012,Lesia Belt,0,West,6,Pinot Gris,white,3.741,12.47,28,349.16,7.5276,2012
6/27/2012,Eura Begay,0,North,4,Merlot,red,2.229,8.38,6,50.28,3.98,2012
6/27/2012,Jewel Copas,1,South,7,Cabernet Sauvignon,red,3.624,11.96,9,107.64,5.814,2012
6/27/2012,Lavera Mccallie,0,South,6,Riesling,white,2.097,6.87,9,61.83,3.61,2012
6/27/2012,Lesia Belt,0,West,6,Chardonnay,white,3.15,10.5,23,241.5,6.9054,2012
6/28/2012,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,23,170.89,4.8195,2012
6/28/2012,Karry Noell,0,East,6,Merlot,red,2.229,7.43,11,81.73,4.6515,2012
6/28/2012,Kym Velarde,0,East,7,Chardonnay,white,3.15,10.5,35,367.5,8.1375,2012
6/28/2012,Lavera Mccallie,0,South,6,Pinot Gris,white,3.741,12.35,22,271.7,7.03,2012
6/28/2012,Deloras Mcfetridge,0,West,6,Cabernet Sauvignon,red,3.624,12.08,11,132.88,6.8136,2012
6/28/2012,Deloras Mcfetridge,0,West,6,Riesling,white,2.097,6.99,16,111.84,4.743,2012
6/29/2012,Virgilio Mcelligott,1,Central,5,Merlot,red,2.229,7,14,98,4.67,2012
6/29/2012,Aiko Hamsher,0,East,5,Merlot,red,2.229,7.43,14,104.02,5.0085,2012
6/29/2012,Karry Noell,0,East,5,Pinot Gris,white,3.741,12.47,16,199.52,6.1425,2012
6/29/2012,Clement Arias,1,North,6,Cabernet Sauvignon,red,3.624,13.03,21,273.63,7.29,2012
6/29/2012,Jewel Copas,1,South,6,Chardonnay,white,3.15,10.38,3,31.14,4.7215,2012
6/29/2012,Mamie Fullington,0,South,5,Merlot,red,2.229,7.31,13,95.03,3.9615,2012
6/30/2012,Kym Velarde,0,East,7,Merlot,red,2.229,7.43,18,133.74,5.25,2012
6/30/2012,Mamie Fullington,0,South,6,Merlot,red,2.229,7.31,9,65.79,4.1325,2012
6/30/2012,Tori Hastie,0,South,9,Merlot,red,2.229,7.31,16,116.96,3.8095,2012
6/30/2012,Bianca Suchan,0,West,6,Cabernet Sauvignon,red,3.624,12.08,20,241.6,7.2624,2012
6/30/2012,Lesia Belt,0,West,6,Cabernet Sauvignon,red,3.624,12.08,9,108.72,5.9874,2012
7/1/2012,Shameka Mertes,0,North,7,Cabernet Sauvignon,red,3.624,13.03,12,156.36,6.76,2012
7/1/2012,Shameka Mertes,0,North,5,Sauvignon Blanc,white,2.697,9.94,28,278.32,6.15,2012
7/2/2012,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,28,208.04,5.1765,2012
7/2/2012,Karry Noell,0,East,5,Merlot,red,2.229,7.43,31,230.33,6.3945,2012
7/2/2012,Kym Velarde,0,East,6,Cabernet Sauvignon,red,3.624,12.08,14,169.12,6.8565,2012
7/2/2012,Kym Velarde,0,East,6,Merlot,red,2.229,7.43,19,141.17,5.1345,2012
7/2/2012,Bianca Suchan,0,West,4,Chardonnay,white,3.15,10.5,26,273,6.8136,2012
7/2/2012,Deloras Mcfetridge,0,West,7,Merlot,red,2.229,7.43,9,66.87,3.6822,2012
7/2/2012,Lesia Belt,0,West,5,Chardonnay,white,3.15,10.5,15,157.5,5.4468,2012
7/3/2012,Kym Velarde,0,East,7,Merlot,red,2.229,7.43,11,81.73,4.9035,2012
7/3/2012,Kym Velarde,0,East,6,Pinot Gris,white,3.741,12.47,17,211.99,6.909,2012
7/3/2012,Shameka Mertes,0,North,5,Merlot,red,2.229,8.38,9,75.42,4.24,2012
7/4/2012,Tori Hastie,0,South,6,Pinot Gris,white,3.741,12.35,30,370.5,7.049,2012
7/4/2012,Deloras Mcfetridge,0,West,8,Sauvignon Blanc,white,2.697,8.99,15,134.85,5.1918,2012
7/5/2012,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,6,42,3.99,2012
7/5/2012,Nilda Hypolite,0,Central,5,Riesling,white,2.097,6.56,5,32.8,3.4,2012
7/5/2012,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,22,163.46,5.04,2012
7/5/2012,Mamie Fullington,0,South,5,Sauvignon Blanc,white,2.697,8.87,29,257.23,5.5385,2012
7/5/2012,Tori Hastie,0,South,5,Chardonnay,white,3.15,10.38,12,124.56,5.187,2012
7/5/2012,Tori Hastie,0,South,5,Merlot,red,2.229,7.31,8,58.48,3.249,2012
7/6/2012,Dannette Saltsman,0,Central,7,Chardonnay,white,3.15,10.07,32,322.24,6.05,2012
7/6/2012,Nilda Hypolite,0,Central,5,Chardonnay,white,3.15,10.07,18,181.26,6.02,2012
7/6/2012,Nilda Hypolite,0,Central,3,Chardonnay,white,3.15,10.07,20,201.4,6.59,2012
7/6/2012,Aiko Hamsher,0,East,7,Cabernet Sauvignon,red,3.624,12.08,24,289.92,6.8775,2012
7/6/2012,Karry Noell,0,East,6,Chardonnay,white,3.15,10.5,14,147,5.586,2012
7/6/2012,Mamie Fullington,0,South,5,Cabernet Sauvignon,red,3.624,11.96,9,107.64,6.498,2012
7/6/2012,Bianca Suchan,0,West,7,Pinot Gris,white,3.741,12.47,7,87.29,6.4872,2012
7/6/2012,Deloras Mcfetridge,0,West,5,Merlot,red,2.229,7.43,13,96.59,4.4778,2012
7/6/2012,Deloras Mcfetridge,0,West,6,Riesling,white,2.097,6.99,10,69.9,4.3758,2012
7/7/2012,Dannette Saltsman,0,Central,6,Pinot Gris,white,3.741,12.04,16,192.64,7.16,2012
7/7/2012,Karry Noell,0,East,7,Cabernet Sauvignon,red,3.624,12.08,13,157.04,6.573,2012
7/7/2012,Kym Velarde,0,East,6,Sauvignon Blanc,white,2.697,8.99,11,98.89,5.187,2012
7/7/2012,Yolando Galicia,0,North,6,Pinot Gris,white,3.741,13.42,9,120.78,6.51,2012
7/7/2012,Jewel Copas,1,South,5,Merlot,red,2.229,7.31,10,73.1,3.895,2012
7/7/2012,Vicki Kilkenny,0,West,5,Cabernet Sauvignon,red,3.624,12.08,15,181.2,8.211,2012
7/8/2012,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,7,49,3.69,2012
7/8/2012,Virgilio Mcelligott,1,Central,5,Merlot,red,2.229,7,11,77,3.76,2012
7/9/2012,Virgilio Mcelligott,1,Central,6,Chardonnay,white,3.15,10.07,16,161.12,6.27,2012
7/9/2012,Karry Noell,0,East,4,Shiraz,red,6.051,20.17,27,544.59,9.429,2012
7/9/2012,Kym Velarde,0,East,6,Chardonnay,white,3.15,10.5,17,178.5,6.7515,2012
7/9/2012,Vicki Kilkenny,0,West,5,Riesling,white,2.097,6.99,20,139.8,5.1408,2012
7/10/2012,Nilda Hypolite,0,Central,7,Pinot Gris,white,3.741,12.04,9,108.36,6.57,2012
7/10/2012,Aiko Hamsher,0,East,7,Pinot Gris,white,3.741,12.47,10,124.7,7.161,2012
7/10/2012,Clement Arias,1,North,5,Merlot,red,2.229,8.38,20,167.6,4.56,2012
7/10/2012,Shameka Mertes,0,North,5,Sauvignon Blanc,white,2.697,9.94,20,198.8,5.82,2012
7/10/2012,Tori Hastie,0,South,5,Merlot,red,2.229,7.31,17,124.27,4.6645,2012
7/10/2012,Tori Hastie,0,South,5,Sauvignon Blanc,white,2.697,8.87,14,124.18,5.1965,2012
7/10/2012,Vicki Kilkenny,0,West,7,Merlot,red,2.229,7.43,15,111.45,4.8654,2012
7/11/2012,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,6,42,3.88,2012
7/11/2012,Aiko Hamsher,0,East,6,Chardonnay,white,3.15,10.5,10,105,5.964,2012
7/11/2012,Aiko Hamsher,0,East,7,Shiraz,red,6.051,20.17,15,302.55,11.76,2012
7/12/2012,Kym Velarde,0,East,8,Chardonnay,white,3.15,10.5,25,262.5,6.888,2012
7/12/2012,Eura Begay,0,North,6,Sauvignon Blanc,white,2.697,9.94,17,168.98,6.36,2012
7/12/2012,Lavera Mccallie,0,South,7,Shiraz,red,6.051,20.05,33,661.65,10.013,2012
7/13/2012,Lolita Wass,0,Central,5,Pinot Gris,white,3.741,12.04,10,120.4,6.28,2012
7/13/2012,Nilda Hypolite,0,Central,7,Shiraz,red,6.051,19.74,9,177.66,9.17,2012
7/13/2012,Karry Noell,0,East,7,Cabernet Sauvignon,red,3.624,12.08,17,205.36,6.6465,2012
7/13/2012,Kym Velarde,0,East,7,Pinot Gris,white,3.741,12.47,18,224.46,6.9825,2012
7/13/2012,Clement Arias,1,North,5,Cabernet Sauvignon,red,3.624,13.03,12,156.36,8.21,2012
7/13/2012,Tori Hastie,0,South,7,Merlot,red,2.229,7.31,28,204.68,5.5005,2012
7/13/2012,Bianca Suchan,0,West,5,Pinot Gris,white,3.741,12.47,14,174.58,8.4558,2012
7/13/2012,Bianca Suchan,0,West,6,Sauvignon Blanc,white,2.697,8.99,12,107.88,5.3142,2012
7/14/2012,Lolita Wass,0,Central,6,Shiraz,red,6.051,19.74,28,552.72,9.92,2012
7/14/2012,Nilda Hypolite,0,Central,5,Cabernet Sauvignon,red,3.624,11.65,18,209.7,6.14,2012
7/14/2012,Ben Gerry,1,East,6,Pinot Gris,white,3.741,12.47,11,137.17,6.846,2012
7/14/2012,Tori Hastie,0,South,7,Merlot,red,2.229,7.31,16,116.96,4.3795,2012
7/15/2012,Eura Begay,0,North,5,Cabernet Sauvignon,red,3.624,13.03,8,104.24,6.16,2012
7/15/2012,Tori Hastie,0,South,7,Merlot,red,2.229,7.31,17,124.27,4.1515,2012
7/15/2012,Lesia Belt,0,West,7,Merlot,red,2.229,7.43,14,104.02,4.9266,2012
7/16/2012,Aiko Hamsher,0,East,7,Pinot Gris,white,3.741,12.47,25,311.75,7.5495,2012
7/16/2012,Aiko Hamsher,0,East,6,Shiraz,red,6.051,20.17,36,726.12,13.209,2012
7/16/2012,Kym Velarde,0,East,8,Merlot,red,2.229,7.43,16,118.88,4.62,2012
7/16/2012,Bianca Suchan,0,West,6,Riesling,white,2.097,6.99,8,55.92,3.8148,2012
7/17/2012,Nilda Hypolite,0,Central,8,Cabernet Sauvignon,red,3.624,11.65,26,302.9,6.95,2012
7/17/2012,Karry Noell,0,East,5,Merlot,red,2.229,7.43,27,200.61,6.027,2012
7/17/2012,Kym Velarde,0,East,7,Merlot,red,2.229,7.43,14,104.02,4.389,2012
7/17/2012,Yolando Galicia,0,North,6,Cabernet Sauvignon,red,3.624,13.03,20,260.6,6.8,2012
7/17/2012,Lesia Belt,0,West,7,Merlot,red,2.229,7.43,24,178.32,5.508,2012
7/17/2012,Vicki Kilkenny,0,West,6,Pinot Gris,white,3.741,12.47,12,149.64,6.0282,2012
7/18/2012,Dannette Saltsman,0,Central,5,Merlot,red,2.229,7,8,56,3.97,2012
7/18/2012,Aiko Hamsher,0,East,6,Cabernet Sauvignon,red,3.624,12.08,16,193.28,7.77,2012
7/18/2012,Kym Velarde,0,East,5,Chardonnay,white,3.15,10.5,25,262.5,7.539,2012
7/18/2012,Jewel Copas,1,South,6,Shiraz,red,6.051,20.05,18,360.9,10.8775,2012
7/18/2012,Bianca Suchan,0,West,6,Pinot Gris,white,3.741,12.47,11,137.17,6.7932,2012
7/18/2012,Lesia Belt,0,West,6,Riesling,white,2.097,6.99,11,76.89,4.2636,2012
7/19/2012,Aiko Hamsher,0,East,5,Cabernet Sauvignon,red,3.624,12.08,16,193.28,7.329,2012
7/19/2012,Lavera Mccallie,0,South,6,Merlot,red,2.229,7.31,16,116.96,4.123,2012
7/19/2012,Bianca Suchan,0,West,6,Sauvignon Blanc,white,2.697,8.99,14,125.86,4.5186,2012
7/19/2012,Lesia Belt,0,West,6,Chardonnay,white,3.15,10.5,23,241.5,6.5688,2012
7/20/2012,Nilda Hypolite,0,Central,6,Chardonnay,white,3.15,10.07,12,120.84,6.23,2012
7/20/2012,Virgilio Mcelligott,1,Central,5,Chardonnay,white,3.15,10.07,35,352.45,7.54,2012
7/20/2012,Eura Begay,0,North,7,Merlot,red,2.229,8.38,24,201.12,5.22,2012
7/20/2012,Jewel Copas,1,South,6,Cabernet Sauvignon,red,3.624,11.96,15,179.4,5.8615,2012
7/20/2012,Tori Hastie,0,South,7,Cabernet Sauvignon,red,3.624,11.96,5,59.8,4.9875,2012
7/21/2012,Dannette Saltsman,0,Central,6,Cabernet Sauvignon,red,3.624,11.65,17,198.05,6.92,2012
7/21/2012,Lolita Wass,0,Central,6,Merlot,red,2.229,7,14,98,5.02,2012
7/21/2012,Nilda Hypolite,0,Central,6,Chardonnay,white,3.15,10.07,23,231.61,6.14,2012
7/21/2012,Virgilio Mcelligott,1,Central,6,Chardonnay,white,3.15,10.07,5,50.35,4.98,2012
7/21/2012,Karry Noell,0,East,7,Chardonnay,white,3.15,10.5,20,210,7.0875,2012
7/21/2012,Kym Velarde,0,East,6,Merlot,red,2.229,7.43,17,126.31,4.8195,2012
7/21/2012,Kym Velarde,0,East,6,Pinot Gris,white,3.741,12.47,9,112.23,7.434,2012
7/21/2012,Eura Begay,0,North,7,Merlot,red,2.229,8.38,6,50.28,3.81,2012
7/21/2012,Lavera Mccallie,0,South,5,Merlot,red,2.229,7.31,18,131.58,5.073,2012
7/21/2012,Deloras Mcfetridge,0,West,7,Merlot,red,2.229,7.43,21,156.03,5.712,2012
7/21/2012,Deloras Mcfetridge,0,West,7,Pinot Gris,white,3.741,12.47,9,112.23,6.9564,2012
7/22/2012,Virgilio Mcelligott,1,Central,4,Sauvignon Blanc,white,2.697,8.56,13,111.28,4.48,2012
7/22/2012,Virgilio Mcelligott,1,Central,5,Sauvignon Blanc,white,2.697,8.56,13,111.28,4.83,2012
7/22/2012,Karry Noell,0,East,7,Pinot Gris,white,3.741,12.47,25,311.75,7.539,2012
7/22/2012,Karry Noell,0,East,6,Shiraz,red,6.051,20.17,16,322.72,10.5525,2012
7/23/2012,Ben Gerry,1,East,7,Cabernet Sauvignon,red,3.624,12.08,27,326.16,8.379,2012
7/23/2012,Ben Gerry,1,East,8,Chardonnay,white,3.15,10.5,30,315,7.8645,2012
7/23/2012,Eura Begay,0,North,5,Shiraz,red,6.051,21.12,26,549.12,10.92,2012
7/23/2012,Tori Hastie,0,South,6,Merlot,red,2.229,7.31,15,109.65,3.5625,2012
7/24/2012,Yolando Galicia,0,North,6,Chardonnay,white,3.15,11.45,13,148.85,6.6,2012
7/24/2012,Jewel Copas,1,South,5,Merlot,red,2.229,7.31,15,109.65,4.2085,2012
7/24/2012,Deloras Mcfetridge,0,West,5,Merlot,red,2.229,7.43,14,104.02,4.2738,2012
7/24/2012,Deloras Mcfetridge,0,West,8,Pinot Gris,white,3.741,12.47,7,87.29,6.5484,2012
7/24/2012,Vicki Kilkenny,0,West,6,Chardonnay,white,3.15,10.5,9,94.5,5.9568,2012
7/25/2012,Clement Arias,1,North,5,Riesling,white,2.097,7.94,7,55.58,3.49,2012
7/25/2012,Eura Begay,0,North,6,Pinot Gris,white,3.741,13.42,23,308.66,7.57,2012
7/25/2012,Lavera Mccallie,0,South,8,Merlot,red,2.229,7.31,12,87.72,4.123,2012
7/25/2012,Bianca Suchan,0,West,5,Merlot,red,2.229,7.43,23,170.89,5.5488,2012
7/26/2012,Lolita Wass,0,Central,7,Sauvignon Blanc,white,2.697,8.56,7,59.92,4.61,2012
7/26/2012,Deloras Mcfetridge,0,West,4,Shiraz,red,6.051,20.17,12,242.04,9.0984,2012
7/26/2012,Vicki Kilkenny,0,West,7,Merlot,red,2.229,7.43,13,96.59,4.4166,2012
7/27/2012,Dannette Saltsman,0,Central,7,Chardonnay,white,3.15,10.07,12,120.84,6.38,2012
7/27/2012,Virgilio Mcelligott,1,Central,6,Shiraz,red,6.051,19.74,20,394.8,9.5,2012
7/27/2012,Eura Begay,0,North,5,Chardonnay,white,3.15,11.45,7,80.15,5.52,2012
7/27/2012,Lavera Mccallie,0,South,5,Merlot,red,2.229,7.31,9,65.79,3.838,2012
7/27/2012,Bianca Suchan,0,West,5,Chardonnay,white,3.15,10.5,14,147,5.2938,2012
7/27/2012,Lesia Belt,0,West,7,Chardonnay,white,3.15,10.5,10,105,6.3036,2012
7/28/2012,Lolita Wass,0,Central,5,Riesling,white,2.097,6.56,13,85.28,4.27,2012
7/28/2012,Aiko Hamsher,0,East,9,Merlot,red,2.229,7.43,22,163.46,5.418,2012
7/28/2012,Shameka Mertes,0,North,5,Cabernet Sauvignon,red,3.624,13.03,16,208.48,6.58,2012
7/28/2012,Shameka Mertes,0,North,6,Chardonnay,white,3.15,11.45,15,171.75,5.41,2012
7/28/2012,Lesia Belt,0,West,4,Pinot Gris,white,3.741,12.47,13,162.11,5.5998,2012
7/29/2012,Aiko Hamsher,0,East,7,Sauvignon Blanc,white,2.697,8.99,6,53.94,4.956,2012
7/29/2012,Kym Velarde,0,East,7,Merlot,red,2.229,7.43,17,126.31,4.9245,2012
7/30/2012,Dannette Saltsman,0,Central,7,Chardonnay,white,3.15,10.07,18,181.26,6.15,2012
7/30/2012,Kym Velarde,0,East,6,Pinot Gris,white,3.741,12.47,11,137.17,6.216,2012
7/30/2012,Jewel Copas,1,South,7,Sauvignon Blanc,white,2.697,8.87,14,124.18,5.3295,2012
7/30/2012,Jewel Copas,1,South,6,Shiraz,red,6.051,20.05,14,280.7,9.918,2012
7/30/2012,Tori Hastie,0,South,6,Sauvignon Blanc,white,2.697,8.87,10,88.7,5.111,2012
7/31/2012,Shameka Mertes,0,North,7,Merlot,red,2.229,8.38,33,276.54,6.38,2012
7/31/2012,Yolando Galicia,0,North,4,Cabernet Sauvignon,red,3.624,13.03,13,169.39,6.38,2012
7/31/2012,Bianca Suchan,0,West,6,Pinot Gris,white,3.741,12.47,8,99.76,6.5076,2012
7/31/2012,Vicki Kilkenny,0,West,5,Riesling,white,2.097,6.99,12,83.88,4.5798,2012
8/1/2012,Dannette Saltsman,0,Central,6,Cabernet Sauvignon,red,3.624,11.65,9,104.85,5.11,2012
8/1/2012,Kym Velarde,0,East,6,Chardonnay,white,3.15,10.5,24,252,7.098,2012
8/1/2012,Eura Begay,0,North,7,Merlot,red,2.229,8.38,16,134.08,4.8,2012
8/1/2012,Vicki Kilkenny,0,West,5,Chardonnay,white,3.15,10.5,18,189,6.0588,2012
8/2/2012,Dannette Saltsman,0,Central,5,Merlot,red,2.229,7,23,161,5.61,2012
8/2/2012,Virgilio Mcelligott,1,Central,7,Chardonnay,white,3.15,10.07,24,241.68,6.49,2012
8/2/2012,Virgilio Mcelligott,1,Central,8,Merlot,red,2.229,7,11,77,4.02,2012
8/2/2012,Jewel Copas,1,South,5,Pinot Gris,white,3.741,12.35,5,61.75,5.605,2012
8/2/2012,Lesia Belt,0,West,7,Cabernet Sauvignon,red,3.624,12.08,8,96.64,6.7626,2012
8/3/2012,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,12,84,4.2,2012
8/3/2012,Aiko Hamsher,0,East,5,Sauvignon Blanc,white,2.697,8.99,10,89.9,5.103,2012
8/3/2012,Kym Velarde,0,East,5,Shiraz,red,6.051,20.17,9,181.53,11.067,2012
8/3/2012,Clement Arias,1,North,6,Chardonnay,white,3.15,11.45,20,229,6.71,2012
8/3/2012,Clement Arias,1,North,5,Merlot,red,2.229,8.38,4,33.52,3.98,2012
8/3/2012,Clement Arias,1,North,7,Merlot,red,2.229,8.38,21,175.98,5.12,2012
8/3/2012,Clement Arias,1,North,8,Sauvignon Blanc,white,2.697,9.94,21,208.74,5.37,2012
8/3/2012,Clement Arias,1,North,6,Shiraz,red,6.051,21.12,24,506.88,11.58,2012
8/3/2012,Shameka Mertes,0,North,6,Cabernet Sauvignon,red,3.624,13.03,17,221.51,7.26,2012
8/3/2012,Shameka Mertes,0,North,6,Cabernet Sauvignon,red,3.624,13.03,6,78.18,6.22,2012
8/3/2012,Bianca Suchan,0,West,4,Chardonnay,white,3.15,10.5,18,189,5.5488,2012
8/3/2012,Deloras Mcfetridge,0,West,5,Merlot,red,2.229,7.43,11,81.73,4.1412,2012
8/4/2012,Dannette Saltsman,0,Central,5,Merlot,red,2.229,7,7,49,4.32,2012
8/4/2012,Nilda Hypolite,0,Central,5,Sauvignon Blanc,white,2.697,8.56,22,188.32,6.18,2012
8/4/2012,Virgilio Mcelligott,1,Central,5,Cabernet Sauvignon,red,3.624,11.65,9,104.85,6.11,2012
8/4/2012,Aiko Hamsher,0,East,8,Merlot,red,2.229,7.43,21,156.03,5.1975,2012
8/4/2012,Kym Velarde,0,East,5,Cabernet Sauvignon,red,3.624,12.08,13,157.04,5.901,2012
8/4/2012,Kym Velarde,0,East,8,Shiraz,red,6.051,20.17,8,161.36,10.8675,2012
8/4/2012,Eura Begay,0,North,5,Shiraz,red,6.051,21.12,10,211.2,7.87,2012
8/4/2012,Bianca Suchan,0,West,5,Chardonnay,white,3.15,10.5,19,199.5,7.14,2012
8/4/2012,Deloras Mcfetridge,0,West,6,Merlot,red,2.229,7.43,18,133.74,5.1204,2012
8/5/2012,Lavera Mccallie,0,South,7,Merlot,red,2.229,7.31,14,102.34,4.541,2012
8/5/2012,Vicki Kilkenny,0,West,7,Chardonnay,white,3.15,10.5,13,136.5,5.1816,2012
8/6/2012,Virgilio Mcelligott,1,Central,8,Chardonnay,white,3.15,10.07,15,151.05,6.29,2012
8/6/2012,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,20,148.6,5.0715,2012
8/6/2012,Kym Velarde,0,East,6,Merlot,red,2.229,7.43,15,111.45,4.956,2012
8/6/2012,Bianca Suchan,0,West,6,Chardonnay,white,3.15,10.5,8,84,5.3142,2012
8/7/2012,Virgilio Mcelligott,1,Central,7,Chardonnay,white,3.15,10.07,19,191.33,5.48,2012
8/7/2012,Aiko Hamsher,0,East,7,Shiraz,red,6.051,20.17,23,463.91,11.739,2012
8/7/2012,Kym Velarde,0,East,6,Pinot Gris,white,3.741,12.47,13,162.11,7.4025,2012
8/7/2012,Shameka Mertes,0,North,7,Merlot,red,2.229,8.38,19,159.22,4.85,2012
8/7/2012,Jewel Copas,1,South,6,Chardonnay,white,3.15,10.38,14,145.32,5.5385,2012
8/7/2012,Lavera Mccallie,0,South,6,Chardonnay,white,3.15,10.38,7,72.66,5.662,2012
8/7/2012,Tori Hastie,0,South,5,Riesling,white,2.097,6.87,11,75.57,3.382,2012
8/8/2012,Nilda Hypolite,0,Central,5,Chardonnay,white,3.15,10.07,14,140.98,6.08,2012
8/8/2012,Kym Velarde,0,East,6,Chardonnay,white,3.15,10.5,8,84,5.3025,2012
8/8/2012,Lavera Mccallie,0,South,7,Cabernet Sauvignon,red,3.624,11.96,7,83.72,5.453,2012
8/8/2012,Tori Hastie,0,South,5,Chardonnay,white,3.15,10.38,4,41.52,5.282,2012
8/8/2012,Tori Hastie,0,South,6,Merlot,red,2.229,7.31,21,153.51,4.769,2012
8/8/2012,Tori Hastie,0,South,6,Pinot Gris,white,3.741,12.35,31,382.85,8.949,2012
8/8/2012,Lesia Belt,0,West,6,Cabernet Sauvignon,red,3.624,12.08,19,229.52,6.426,2012
8/9/2012,Aiko Hamsher,0,East,7,Merlot,red,2.229,7.43,21,156.03,5.103,2012
8/9/2012,Aiko Hamsher,0,East,7,Merlot,red,2.229,7.43,6,44.58,4.452,2012
8/9/2012,Eura Begay,0,North,7,Sauvignon Blanc,white,2.697,9.94,14,139.16,5.39,2012
8/9/2012,Mamie Fullington,0,South,8,Pinot Gris,white,3.741,12.35,13,160.55,5.966,2012
8/9/2012,Lesia Belt,0,West,5,Pinot Gris,white,3.741,12.47,12,149.64,6.834,2012
8/10/2012,Dannette Saltsman,0,Central,8,Merlot,red,2.229,7,13,91,4.44,2012
8/10/2012,Virgilio Mcelligott,1,Central,7,Cabernet Sauvignon,red,3.624,11.65,16,186.4,5.65,2012
8/10/2012,Virgilio Mcelligott,1,Central,5,Merlot,red,2.229,7,5,35,3.58,2012
8/10/2012,Eura Begay,0,North,7,Chardonnay,white,3.15,11.45,7,80.15,5.75,2012
8/10/2012,Shameka Mertes,0,North,6,Sauvignon Blanc,white,2.697,9.94,17,168.98,5.3,2012
8/10/2012,Deloras Mcfetridge,0,West,6,Cabernet Sauvignon,red,3.624,12.08,15,181.2,7.2828,2012
8/10/2012,Deloras Mcfetridge,0,West,7,Merlot,red,2.229,7.43,22,163.46,5.3754,2012
8/10/2012,Lesia Belt,0,West,4,Pinot Gris,white,3.741,12.47,15,187.05,8.0784,2012
8/10/2012,Vicki Kilkenny,0,West,6,Cabernet Sauvignon,red,3.624,12.08,19,229.52,7.8234,2012
8/11/2012,Karry Noell,0,East,6,Merlot,red,2.229,7.43,34,252.62,6.7725,2012
8/11/2012,Kym Velarde,0,East,5,Pinot Gris,white,3.741,12.47,14,174.58,7.182,2012
